tx	gene_id	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENST00000457572	ENSG00000100416	0	0	88.58606	10.967329	25.375689	0
ENST00000290846	ENSG00000100416	80.039883	0	0	24.657797	0	29.962921
ENST00000381019	ENSG00000100416	0	94.089139	0	81.193362	145.222554	78.17986
ENST00000465378	ENSG00000100416	71.768182	0	0	0	0	0
ENST00000496831	ENSG00000100416	0	0	0	0	0	0
ENST00000485175	ENSG00000100416	0	0	0	83.062597	46.970867	0
ENST00000493556	ENSG00000100416	0	0	33.334176	0	0	0
ENST00000463785	ENSG00000100416	49.068676	40.060034	0	12.953585	0	14.47756
ENST00000479648	ENSG00000100416	46.989099	38.375984	107.807703	0	0	39.514658
ENST00000491612	ENSG00000100416	46.7808	52.359905	37.340801	38.765424	24.514929	36.408146
ENST00000485559	ENSG00000100416	83.453549	50.04824	30.735958	49.242999	33.870114	42.753738
ENST00000470831	ENSG00000100416	0	48.874106	70.8376	34.145332	0	13.74088
ENST00000262738	ENSG00000075275	0	0.733752	0	82.72807	58.155682	80.559763
ENST00000473624	ENSG00000075275	0	0	0	12.709232	42.793064	26.558421
ENST00000468025	ENSG00000075275	0	0	0	0	0	0
ENST00000454637	ENSG00000075275	0	0	0	0	0	0
ENST00000447383	ENSG00000230634	0	0	0	0	0	0
ENST00000497509	ENSG00000075275	0	12.197769	0	0	0	0
ENST00000426112	ENSG00000234869	0	0	0	0	13.921839	1.916953
ENST00000447351	ENSG00000075240	0	0	97.783906	0	139.782228	0
ENST00000431155	ENSG00000075240	0	53.511756	0	64.388566	0	36.756926
ENST00000406902	ENSG00000075240	25.840736	27.758077	126.060176	0	0	0
ENST00000361034	ENSG00000075240	175.599037	156.423419	0	150.019741	129.98118	164.517565
ENST00000490378	ENSG00000075240	0	0	0	0	0	0
ENST00000456069	ENSG00000075240	0	0	0	0	0	0
ENST00000408031	ENSG00000075240	0	0	0	0	0	0
ENST00000216264	ENSG00000100422	447.290448	431.449522	510.657541	283.485589	264.238193	290.028521
ENST00000443629	ENSG00000100422	0	0	0	0	0	0
ENST00000471929	ENSG00000100422	0	0	0	0	25.84463	0
ENST00000460254	ENSG00000100422	0	29.348262	66.159563	17.129087	0	20.14263
ENST00000564152	ENSG00000260708	37.914991	93.040809	208.867602	123.676775	154.999481	159.678934
ENST00000380995	ENSG00000054611	0	0	0	0	0	0
ENST00000337137	ENSG00000054611	27.971846	46.380424	78.464824	27.794578	55.623303	46.324489
ENST00000441936	ENSG00000054611	0	0	0	0	0	0
ENST00000486163	ENSG00000054611	0	0	0	0	0	0
ENST00000407381	ENSG00000054611	31.794417	97.586841	0	0	52.346808	97.45644
ENST00000355704	ENSG00000054611	0	0	0	0	0	0
ENST00000394449	ENSG00000054611	0	0	0	52.391937	0	0
ENST00000496139	ENSG00000054611	0	0	0	0	0	0
ENST00000472791	ENSG00000054611	0	0	0	0	0	0
ENST00000441162	ENSG00000054611	0	0	7.024816	0	6.163257	0
ENST00000406733	ENSG00000054611	82.269811	0	21.861574	47.565201	0	0
ENST00000625149	ENSG00000280080	0	0	0	0	0	0
ENST00000623531	ENSG00000278881	0	0	0	0	0	0
ENST00000624605	ENSG00000280312	6.414858	5.270074	0	2.950045	0	0
ENST00000434707	ENSG00000224715	0	1.849982	0	0	1.537282	0
ENST00000405369	ENSG00000218357	0	0	0	0	0	0
ENST00000481625	ENSG00000218357	0	0	0	0	0	0
ENST00000380990	ENSG00000205634	7.046806	5.797357	2.160233	3.226928	3.21167	1.326904
ENST00000609786	ENSG00000205634	0	0	0	4.041091	0	0
ENST00000610069	ENSG00000205634	0	0	0	0	0	0
ENST00000423737	ENSG00000224271	0	23.579805	8.454443	27.508493	49.123773	31.643178
ENST00000426452	ENSG00000224271	20.088988	0	33.21592	14.713013	33.81386	13.842328
ENST00000413815	ENSG00000232897	0	0	0	0	0	0
ENST00000438810	ENSG00000224271	0	0	33.507932	0	0	0
ENST00000449941	ENSG00000230345	0	0	0	0	0	0
ENST00000623760	ENSG00000279712	4.025671	2.485067	2.777066	3.221558	7.570379	7.39435
ENST00000457518	ENSG00000235154	0	0	0	0	0	0
ENST00000624219	ENSG00000278890	0	0	0	0	0	0
ENST00000414483	ENSG00000238192	0	0	0	0	0	0
ENST00000446364	ENSG00000229275	0	0	0	0	0	0
ENST00000578320	ENSG00000266508	0	0	0	0	0	0
ENST00000453866	ENSG00000233179	0	0	0	0	0	0
ENST00000402357	ENSG00000219438	339.782814	284.938696	220.16899	0	0	13.441553
ENST00000336769	ENSG00000219438	159.270932	0	0	23.698073	0	0
ENST00000626321	ENSG00000281732	0	0	0	0	0	0
ENST00000630584	ENSG00000281732	0	0	0	0	0	0
ENST00000625694	ENSG00000281732	0	0	0	0	0	0
ENST00000358295	ENSG00000219438	304.149283	339.045042	404.510195	21.695398	29.314683	4.153835
ENST00000473898	ENSG00000219438	0	0	0	0	0	27.089521
ENST00000406880	ENSG00000219438	0	0	0	17.386389	27.071214	0
ENST00000580946	ENSG00000266887	0	0	0	0	0	0
ENST00000380981	ENSG00000205632	12.264337	12.107303	11.27896	0	5.030557	1.385563
ENST00000433284	ENSG00000226142	0	0	0	0	0	0
ENST00000623446	ENSG00000280199	0	0	0	0	7.54335	0
ENST00000414287	ENSG00000188511	0	0	8.561884	19.235058	15.9077	23.651502
ENST00000498829	ENSG00000188511	0	0	0	0	22.615617	0
ENST00000416411	ENSG00000188511	0	0	0	0	0	0
ENST00000625038	ENSG00000280224	0	0	0	0	7.610084	0
ENST00000623197	ENSG00000279597	0	0	0	0	0	0
ENST00000581025	ENSG00000264139	0	0	0	0	0	0
ENST00000391625	ENSG00000212939	0	0	0	0	0	0
ENST00000393264	ENSG00000213279	0	0	0	9.800628	2.919295	7.234436
ENST00000420902	ENSG00000235111	3.363242	0	3.092746	21.584527	25.286708	13.294316
ENST00000343999	ENSG00000188511	0	0	0	13.825522	8.908042	2.260363
ENST00000400023	ENSG00000188511	0	0	0	0	0	11.797239
ENST00000405854	ENSG00000188511	6.636196	10.902995	0	16.920875	6.095106	26.200879
ENST00000444628	ENSG00000188511	0	0	0	0	0	0
ENST00000447372	ENSG00000226954	0	0	0	0	0	0
ENST00000411210	ENSG00000223142	0	0	0	0	0	0
ENST00000398869	ENSG00000214727	0	0	0	0	9.993018	0
ENST00000438393	ENSG00000100425	0	0	0	0	0	7.87288
ENST00000216267	ENSG00000100425	0	0	0	41.81139	0	0
ENST00000404034	ENSG00000100425	0	97.504912	80.787338	0	70.848358	96.219126
ENST00000404760	ENSG00000100425	164.539899	84.93567	97.516937	115.10179	87.560699	74.117653
ENST00000457780	ENSG00000100425	0	0	11.087911	0	0	0
ENST00000479985	ENSG00000100425	0	0	0	0	0	0
ENST00000624882	ENSG00000279345	0	0	0	0	0	0
ENST00000444011	ENSG00000236867	0	0	0	0	0	0
ENST00000459821	ENSG00000100425	0	0	0	37.655713	0	0
ENST00000494833	ENSG00000100425	142.814476	0	0	23.1934	0	0
ENST00000565177	ENSG00000260613	0	5.55293	6.214202	0	0	0
ENST00000422315	ENSG00000229409	0	0	0	0	0	0
ENST00000621807	ENSG00000277771	0	0	0	0	0	0
ENST00000624617	ENSG00000279494	0	0	0	0	0	0
ENST00000216268	ENSG00000100426	40.669246	46.164428	58.043079	116.122228	135.207079	118.078512
ENST00000330817	ENSG00000182858	56.431104	73.6428	95.100896	60.463053	49.846925	55.285268
ENST00000610245	ENSG00000273192	0	14.241739	3.98205	3.97454	2.959506	9.778686
ENST00000486602	ENSG00000182858	0	0	0	29.221768	0	0
ENST00000492791	ENSG00000182858	0	90.90999	107.36603	98.823482	43.741696	38.781142
ENST00000450207	ENSG00000184164	0	43.73949	0	0	0	0
ENST00000404488	ENSG00000184164	0	35.242965	0	36.983385	24.660742	21.068108
ENST00000328268	ENSG00000184164	134.989135	0	163.407442	125.89629	226.646957	154.024988
ENST00000483652	ENSG00000184164	7.473059	0	0	3.793561	0	0
ENST00000407217	ENSG00000184164	0	0	0	0	0	0
ENST00000403427	ENSG00000184164	0	92.140204	0	0	0	0
ENST00000482956	ENSG00000184164	0	0	105.772788	0	0	27.161732
ENST00000498354	ENSG00000184164	0	0	0	0	0	0
ENST00000462253	ENSG00000184164	0	0	0	0	0	0
ENST00000444954	ENSG00000184164	0	0	0	0	0	0
ENST00000487969	ENSG00000184164	40.769348	48.732412	33.007206	30.151144	26.084467	12.191855
ENST00000623759	ENSG00000278869	0	0	0	0	9.129641	15.061565
ENST00000360612	ENSG00000198355	188.817081	193.721827	205.181643	297.200607	286.807771	266.46865
ENST00000467480	ENSG00000198355	0	15.299061	0	8.502201	25.681256	0
ENST00000617625	ENSG00000276753	0	0	0	0	0	0
ENST00000341280	ENSG00000188263	0	2.329924	2.604865	0	1.936262	1.599813
ENST00000389983	ENSG00000188263	0	0	0	0	0	0
ENST00000266182	ENSG00000138892	0	0	0	0	0	0
ENST00000433387	ENSG00000138892	0	0	0	0	0	0
ENST00000477219	ENSG00000138892	0	0	0	0	0	0
ENST00000395876	ENSG00000100427	657.344452	615.332881	581.909586	12.824599	0	0
ENST00000311597	ENSG00000100427	127.539844	96.681621	163.254518	0	17.134023	16.98902
ENST00000483836	ENSG00000100427	0	0	0	0	0	0
ENST00000442311	ENSG00000100427	0	0	0	13.596127	0	0
ENST00000470008	ENSG00000100427	122.090638	0	0	0	0	0
ENST00000545383	ENSG00000073146	0	0	0	0	2.610043	0
ENST00000262794	ENSG00000073146	0	0	0	0	0	0
ENST00000419054	ENSG00000073146	0	0	0	0	0	0
ENST00000395854	ENSG00000073146	0	0	0	0	0	0
ENST00000395858	ENSG00000073146	5.250081	8.637585	0	0	0	0
ENST00000475190	ENSG00000073146	0	0	0	0	0	0
ENST00000540615	ENSG00000073146	0	0	0	0	0	0
ENST00000623740	ENSG00000280395	2.677241	0	0	0	0	0
ENST00000434497	ENSG00000073146	0	0	11.331327	0	0	0
ENST00000395852	ENSG00000073146	0	0	0	0	7.70044	0
ENST00000354853	ENSG00000073146	6.167184	5.067031	0	0	4.212932	0
ENST00000159647	ENSG00000073150	0	0	0	5.784155	12.944434	0
ENST00000395842	ENSG00000073150	156.165631	147.965164	196.742179	0	0	11.094582
ENST00000402472	ENSG00000073150	10.267095	36.780753	19.068888	4.621119	4.229652	0
ENST00000380909	ENSG00000170638	70.282841	64.688318	0	134.105376	101.030947	56.999317
ENST00000303434	ENSG00000170638	0	0	0	46.096094	0	0
ENST00000463233	ENSG00000170638	0	36.371482	73.794634	15.642834	56.455973	77.83564
ENST00000395827	ENSG00000170638	0	0	0	0	0	0
ENST00000607943	ENSG00000273188	37.240779	91.396961	17.096697	0	0	0
ENST00000395829	ENSG00000170638	46.967184	0	0	31.719113	92.376186	108.635306
ENST00000472677	ENSG00000170638	6.925389	0	0	6.449066	11.380022	11.175345
ENST00000608025	ENSG00000273253	125.18229	102.667077	83.65357	10.521681	0	12.815595
ENST00000611222	ENSG00000073169	0	0	0	0	0	0
ENST00000380903	ENSG00000073169	20.463561	48.66727	79.234578	62.606585	59.751919	57.722377
ENST00000610050	ENSG00000272836	0	0	0	0	0	0
ENST00000492092	ENSG00000073169	261.68069	210.691102	62.081769	86.471744	40.426104	141.779405
ENST00000608016	ENSG00000273137	0	0	18.521227	0	0	11.32399
ENST00000248846	ENSG00000128159	40.903406	153.457222	84.526005	24.271698	0	0
ENST00000439308	ENSG00000128159	209.339421	156.413734	195.637471	85.880401	113.350465	114.875828
ENST00000498611	ENSG00000128159	72.403113	38.745637	38.381149	54.228961	23.535453	35.217914
ENST00000425018	ENSG00000128159	0	0	0	4.830412	0	0
ENST00000491449	ENSG00000128159	50.954952	23.012759	12.982224	24.387506	42.508129	18.671821
ENST00000489511	ENSG00000128159	0	0	0	0	0	0
ENST00000473946	ENSG00000128159	48.942876	41.150871	57.135558	48.359121	49.318276	49.199007
ENST00000434349	ENSG00000128159	0	0	0	19.128076	0	23.059914
ENST00000415993	ENSG00000100429	0	12.645315	0	0	0	0
ENST00000216271	ENSG00000100429	0	0	0	24.660764	0	31.239119
ENST00000626012	ENSG00000100429	0	0	26.07797	0	36.88091	0
ENST00000429374	ENSG00000100429	0	0	0	0	31.670593	0
ENST00000454936	ENSG00000100429	0	23.224649	0	0	0	37.585499
ENST00000448072	ENSG00000100429	0	0	0	35.613036	0	0
ENST00000483222	ENSG00000100429	0	0	0	0	0	0
ENST00000498366	ENSG00000100429	48.721702	15.435942	0	0	0	0
ENST00000477814	ENSG00000100429	0	0	12.453947	15.114046	16.284705	0
ENST00000497036	ENSG00000188130	47.153957	27.922931	37.037676	12.44217	21.982904	21.13051
ENST00000349505	ENSG00000100429	0	0	0	0	0	0
ENST00000497952	ENSG00000100429	16.51947	0	0	5.796975	8.006913	14.564128
ENST00000496235	ENSG00000100429	31.206969	15.936254	14.040038	34.66843	0	0
ENST00000471375	ENSG00000100429	0	0	0	0	0	0
ENST00000475965	ENSG00000100429	27.732606	17.700023	75.347862	28.216679	42.119329	17.660452
ENST00000476310	ENSG00000100429	36.695693	0	0	46.337545	0	72.172957
ENST00000470378	ENSG00000100429	10.944096	0	0	14.577445	0	35.065646
ENST00000496909	ENSG00000100429	0	0	50.045139	0	0	0
ENST00000488270	ENSG00000100429	0	79.261835	86.440503	0	25.493214	13.757355
ENST00000489424	ENSG00000100429	0	0	0	0	42.859579	0
ENST00000470965	ENSG00000100429	0	0	0	0	0	0
ENST00000497483	ENSG00000100429	0	0	0	0	0	0
ENST00000482213	ENSG00000100429	0	0	0	90.780929	0	0
ENST00000395780	ENSG00000188130	86.673684	87.969835	121.328686	85.952093	97.25388	0
ENST00000488504	ENSG00000188130	24.758354	0	0	56.420958	21.209647	59.934948
ENST00000622558	ENSG00000188130	0	0	0	0	0	0
ENST00000215659	ENSG00000188130	0	0	24.339378	22.713568	0	107.208246
ENST00000467891	ENSG00000188130	0	16.030542	9.321387	0	0	0
ENST00000496942	ENSG00000188130	38.477404	13.908557	6.232826	24.237742	58.912277	33.509739
ENST00000482969	ENSG00000188130	15.639242	27.222937	29.475291	34.753993	0	0
ENST00000497738	ENSG00000188130	0	0	0	0	0	57.789381
ENST00000492218	ENSG00000188130	0	0	0	0	0	0
ENST00000395778	ENSG00000188130	21.80908	89.109053	0	0	23.748399	0
ENST00000330651	ENSG00000185386	225.367576	277.937675	244.61337	40.210615	57.042517	58.900764
ENST00000395764	ENSG00000185386	0	0	0	0	0	0
ENST00000417877	ENSG00000185386	0	0	12.622569	0	0	0
ENST00000495277	ENSG00000185386	0	0	43.998534	0	0	0
ENST00000479818	ENSG00000196576	0	0	0	0	0	0
ENST00000479701	ENSG00000196576	0	0	0	0	0	0
ENST00000610984	ENSG00000196576	0	34.094224	0	0	0	52.83784
ENST00000359337	ENSG00000196576	209.08002	159.81269	154.983768	267.652834	251.823704	0
ENST00000449103	ENSG00000196576	72.850599	124.923206	111.954184	24.997256	0	245.926928
ENST00000463165	ENSG00000196576	70.191131	21.900771	112.219785	40.008111	70.116341	43.092206
ENST00000614805	ENSG00000196576	0	0	0	0	0	0
ENST00000411680	ENSG00000196576	0	0	0	0	0	0
ENST00000492578	ENSG00000196576	58.938738	33.238999	27.698407	12.614263	0	0
ENST00000427829	ENSG00000196576	0	0	0	0	0	0
ENST00000496720	ENSG00000196576	0	0	0	0	0	32.601911
ENST00000434732	ENSG00000196576	0	0	0	0	0	0
ENST00000432455	ENSG00000196576	0	0	0	0	0	0
ENST00000425954	ENSG00000196576	0	132.055343	0	26.372366	0	0
ENST00000413817	ENSG00000205593	106.343663	145.412233	95.570733	15.677874	21.630283	12.084022
ENST00000495607	ENSG00000205593	68.449719	73.576175	54.97713	25.613627	0	16.782485
ENST00000471942	ENSG00000205593	0	0	0	0	0	0
ENST00000453835	ENSG00000227484	0	21.471048	0	12.359292	0	0
ENST00000433760	ENSG00000205593	46.413631	0	0	0	0	0
ENST00000623684	ENSG00000279182	0	0	0	0	0	0
ENST00000460087	ENSG00000205593	0	0	0	14.780336	0	0
ENST00000359139	ENSG00000100239	0	0	64.727597	0	0	0
ENST00000612753	ENSG00000100239	152.33936	125.258144	89.108073	10.596065	27.286364	64.322217
ENST00000395741	ENSG00000100239	0	0	0	13.578666	23.73369	0
ENST00000395744	ENSG00000100239	169.210302	234.945538	240.011939	157.850185	82.405008	109.928043
ENST00000216061	ENSG00000100239	20.603877	38.0408	128.52441	8.271408	84.670607	0
ENST00000401672	ENSG00000100239	0	74.972987	0	29.422665	0	57.157486
ENST00000427222	ENSG00000100239	0	0	0	0	0	0
ENST00000473283	ENSG00000100239	0	22.146484	31.136402	49.273091	39.545542	54.802706
ENST00000470046	ENSG00000100239	84.837298	76.856996	57.512594	84.839566	36.969152	58.191684
ENST00000380817	ENSG00000100241	323.561085	319.18635	297.996969	115.087254	133.608219	118.473809
ENST00000348911	ENSG00000100241	521.654917	610.45759	537.638295	194.500111	153.360674	177.07836
ENST00000418590	ENSG00000100241	0	0	0	0	0	0
ENST00000470434	ENSG00000100241	88.317879	0	0	11.984955	7.506093	12.26933
ENST00000473724	ENSG00000100241	0	0	0	0	0	53.145396
ENST00000476293	ENSG00000100241	124.994134	33.823452	83.226389	0	28.260347	25.955107
ENST00000477234	ENSG00000100241	164.772424	103.227847	92.014948	31.001212	45.754446	41.319377
ENST00000399627	ENSG00000100241	0	0	0	0	0	0
ENST00000395738	ENSG00000128165	0	1.889628	2.112333	28.396704	32.97497	40.222501
ENST00000395737	ENSG00000128165	0	0	0	0	0	0
ENST00000395733	ENSG00000100253	0	0	0	5.135332	0	0
ENST00000216075	ENSG00000100253	0	0	0	0	0	0
ENST00000395732	ENSG00000100253	0	0	0	0	0	0
ENST00000451761	ENSG00000100253	0	0	0	0	0	7.118288
ENST00000474879	ENSG00000100258	199.506237	98.183945	216.676683	196.191672	253.706871	132.906047
ENST00000216080	ENSG00000100258	0	85.262144	0	62.068199	0	178.78269
ENST00000504717	ENSG00000100258	0	0	0	37.343524	0	19.245333
ENST00000514938	ENSG00000100258	0	27.693316	30.394998	51.864228	43.162838	8.977758
ENST00000505981	ENSG00000100258	0	0	0	0	0	0
ENST00000507607	ENSG00000100258	0	23.383874	0	15.230305	56.723571	50.762817
ENST00000420993	ENSG00000025770	58.124778	222.954186	212.460588	282.668406	240.429503	272.304705
ENST00000395698	ENSG00000025770	137.67758	68.523192	59.38297	110.209252	87.041855	83.085545
ENST00000395701	ENSG00000025770	0	19.571987	52.264327	37.070484	71.915756	39.114693
ENST00000518394	ENSG00000025770	0	0	0	0	0	0
ENST00000523045	ENSG00000025770	0	0	0	0	0	0
ENST00000418794	ENSG00000025770	0	0	28.5698	0	0	0
ENST00000299821	ENSG00000025770	234.536809	0	0	29.686027	0	30.096775
ENST00000520297	ENSG00000025770	0	0	0	23.439865	0	0
ENST00000522048	ENSG00000025770	14.511416	75.703441	38.020999	36.221901	69.615251	48.071792
ENST00000522304	ENSG00000025770	0	0	0	27.699812	0	138.252267
ENST00000395693	ENSG00000130489	57.526233	150.965661	63.428117	207.453628	0	239.681448
ENST00000535425	ENSG00000130489	0	0	0	0	186.158529	0
ENST00000543927	ENSG00000130489	0	0	0	0	0	0
ENST00000252785	ENSG00000130489	0	0	0	0	0	0
ENST00000608319	ENSG00000272821	207.239983	226.427152	164.989746	64.032424	18.846538	62.179696
ENST00000395680	ENSG00000025708	0	0	19.278083	0	0	0
ENST00000395681	ENSG00000025708	63.07044	48.687217	83.015731	81.887187	49.520694	42.915885
ENST00000252029	ENSG00000025708	0	0	0	0	0	0
ENST00000487577	ENSG00000025708	0	0	0	0	0	9.939143
ENST00000395678	ENSG00000025708	0	0	0	0	0	0
ENST00000476284	ENSG00000025708	0	0	0	13.004428	0	13.097136
ENST00000425169	ENSG00000025708	0	0	0	6.599318	10.176052	20.559885
ENST00000487162	ENSG00000025708	12.168194	8.257557	5.049005	27.341411	10.2968	9.00473
ENST00000468249	ENSG00000177989	12.167162	19.993944	11.185603	7.727259	8.725625	4.079613
ENST00000401779	ENSG00000177989	0	22.189464	0	0	0	0
ENST00000329363	ENSG00000177989	0	0	0	0	0	0
ENST00000403326	ENSG00000177989	0	0	0	0	0	0
ENST00000405135	ENSG00000177989	0	0	0	13.114871	0	0
ENST00000428989	ENSG00000177989	0	0	0	0	0	0
ENST00000463472	ENSG00000177989	0	0	0	0	0	0
ENST00000469660	ENSG00000177989	0	16.637242	0	0	67.924697	43.529094
ENST00000437588	ENSG00000177989	0	0	0	0	0	0
ENST00000609178	ENSG00000272666	0	0	0	0	14.954349	0
ENST00000609268	ENSG00000273272	0	0	0	0	0	0
ENST00000434237	ENSG00000226738	0	0	0	0	0	0
ENST00000395676	ENSG00000130487	0	0	3.075192	4.598904	16.000243	1.888418
ENST00000406915	ENSG00000217442	0	0	31.402229	0	0	0
ENST00000402753	ENSG00000217442	0	0	0	0	0	0
ENST00000405237	ENSG00000205560	0	0	0	0	0	0
ENST00000312108	ENSG00000205560	35.173492	34.234766	0	82.016292	85.717041	94.828213
ENST00000492556	ENSG00000254413	35.180968	0	0	4.68596	14.076777	0
ENST00000453634	ENSG00000254413	28.761438	0	55.432691	32.031257	0	25.280758
ENST00000395650	ENSG00000205560	13.226023	64.259553	83.191825	25.092549	0	0
ENST00000360719	ENSG00000205560	0	0	0	0	0	0
ENST00000457250	ENSG00000205560	0	0	0	0	0	0
ENST00000497224	ENSG00000205560	21.168174	0	0	33.267783	45.349	0
ENST00000475238	ENSG00000205560	87.406073	0	70.437599	51.142057	35.752196	46.423743
ENST00000423069	ENSG00000205560	0	46.569093	0	11.956897	38.328998	11.843537
ENST00000479886	ENSG00000205560	0	0	23.237619	0	0	15.139521
ENST00000476790	ENSG00000205560	48.314012	66.571808	76.066407	49.563234	79.717356	77.432029
ENST00000460853	ENSG00000205560	0	0	0	26.048723	0	52.213244
ENST00000461117	ENSG00000205560	48.438174	0	73.854532	0	27.748426	0
ENST00000417176	ENSG00000205560	0	0	0	0	0	0
ENST00000452668	ENSG00000254413	0	0	47.550255	82.811671	78.491007	75.573039
ENST00000406938	ENSG00000100288	0	0	26.284221	13.373608	0	57.217026
ENST00000492582	ENSG00000100288	0	31.258696	0	47.278619	51.169883	0
ENST00000464225	ENSG00000100288	84.063891	34.620607	0	31.012056	0	75.643214
ENST00000471515	ENSG00000100288	0	0	151.415288	0	0	0
ENST00000484266	ENSG00000100288	0	0	0	0	0	0
ENST00000481673	ENSG00000100288	125.700575	101.931192	174.316757	64.743359	116.036719	64.744059
ENST00000479003	ENSG00000100288	0	0	0	0	0	56.120029
ENST00000468532	ENSG00000100288	0	86.287283	0	64.470557	0	0
ENST00000489453	ENSG00000100288	53.979023	35.086082	88.085709	15.930245	35.266227	13.114631
ENST00000476289	ENSG00000100288	0	0	0	0	0	0
ENST00000463053	ENSG00000100288	0	0	0	0	0	0
ENST00000465842	ENSG00000100288	73.871107	85.842286	93.859036	97.315703	50.15026	44.511043
ENST00000380711	ENSG00000205559	69.787726	19.000056	0	0	0	0
ENST00000609758	ENSG00000272940	0	0	0	16.22529	0	19.130162
ENST00000329492	ENSG00000008735	905.240706	915.87187	963.286528	15.532294	24.525526	7.290425
ENST00000008876	ENSG00000008735	149.179404	220.149981	182.874684	1.161691	5.687001	3.540452
ENST00000610191	ENSG00000100299	70.659803	19.235558	64.845904	11.029405	0	0
ENST00000608497	ENSG00000100299	0	0	0	10.945281	0	42.625728
ENST00000356098	ENSG00000100299	111.702823	65.75382	93.519897	24.055788	0	109.378872
ENST00000216124	ENSG00000100299	52.401315	0	0	52.987789	0	0
ENST00000395621	ENSG00000100299	0	0	78.979606	0	0	0
ENST00000453344	ENSG00000100299	0	88.36325	0	31.133677	131.287502	0
ENST00000395619	ENSG00000100299	0	0	0	0	0	0
ENST00000551731	ENSG00000100299	53.564306	58.570828	99.873073	23.578569	55.637169	39.389221
ENST00000391267	ENSG00000212569	0	0	0	0	0	0
ENST00000414786	ENSG00000251322	0	10.991179	0	0	0	0
ENST00000445220	ENSG00000251322	0	0	0	0	0	0
ENST00000262795	ENSG00000251322	463.165271	452.660987	441.033162	25.550031	20.492523	25.403512
ENST00000384114	ENSG00000206841	0	0	0	0	0	0
ENST00000449652	ENSG00000225929	0	4.170946	0	0	3.467346	0
ENST00000533930	ENSG00000100312	0	0	0	0	0	0
ENST00000216139	ENSG00000100312	0	0	0	0	0	0
ENST00000529621	ENSG00000100312	0	0	0	0	0	0
ENST00000532913	ENSG00000254499	0	0	0	0	0	0
ENST00000527761	ENSG00000100312	0	0	0	0	0	0
ENST00000395613	ENSG00000213683	0	0	0	0	0	0
ENST00000496652	ENSG00000184319	20.070242	19.060477	36.887926	32.427337	15.746768	13.998128
